"Front";"Back";"Extra"
"Which of these real-world scenarios is LEAST likely to be modeled effectively using a simple, unweighted graph?<ul><li>a) A social network, where an edge means two people are friends.</li><li>b) A map of airline routes, where an edge means there is a direct flight between two cities.</li><li>c) A city road network used by a GPS to find the fastest route from home to work.</li><li>d) The layout of a computer network, where an edge means two computers are directly connected.</li></ul>";"Correct: c)";"<b>Explanation:</b> To find the fastest route, the system needs more than just connectivity information. It needs to know the travel time or speed limit on each road segment. This requires a weighted graph, where edge weights represent time or distance. The other scenarios can be effectively modeled with simple yes/no connections.<br><b>Distractor Rationale:</b><ul><li>a) A simple friends/not-friends relationship is unweighted.</li><li>b) Basic route maps are often unweighted (flight exists/does not exist).</li><li>d) Basic network topology is unweighted (connected/not connected).</li></ul>"
"When modeling train routes, why might a graph be non-symmetric (i.e., have direct[i][j] = 1 but direct[j][i] = 0)? Select all that apply.<ul><li>a) The train service is one-way only.</li><li>b) The return journey is considered a different train with a different number.</li><li>c) The track is physically a one-way loop.</li><li>d) The distance from i to j is different from j to i.</li></ul>";"Correct: a), c)";"<b>Explanation:</b> A non-symmetric or directed graph represents one-way relationships. This can occur in transport networks if a service is explicitly one-way (a), or if the physical infrastructure is a one-way loop (c), like some city metro lines or ring roads.<br><b>Distractor Rationale:</b><ul><li>b) If the return journey is a different train, it would simply create a second, separate edge from j to i, resulting in a symmetric relationship (an edge in both directions), just represented by different labels.</li><li>d) Different distances don't prevent the existence of a return route; the graph would still be symmetric, just with different weights on the opposing edges.</li></ul>"
"What is the time complexity of finding all the immediate neighbors of a node i in an adjacency matrix representation of a graph with N nodes?<ul><li>a) O(1) - Constant time</li><li>b) O(log N) - Logarithmic time</li><li>c) O(N) - Linear time</li><li>d) O(N^2) - Quadratic time</li></ul>";"Correct: c)";"<b>Explanation:</b> To find all neighbors of node i, you must inspect every entry in the i-th row of the matrix. Since there are N columns in that row, you must perform N checks. Therefore, the time taken is directly proportional to the number of nodes, N.<br><b>Distractor Rationale:</b><ul><li>a) This is the complexity for checking a single edge, not finding all neighbors.</li><li>b) This complexity is typical of search algorithms on sorted data structures like binary search trees, not matrix row scans.</li><li>d) This is the complexity for iterating through the entire matrix, not just one row.</li></ul>"
"An adjacency matrix dist is used to store the shortest distance between stations. If there is no path between station i and j, how is this typically represented in the matrix?<ul><li>a) dist[i][j] = -1</li><li>b) dist[i][j] = 0</li><li>c) dist[i][j] = infinity (a very large number)</li><li>d) The entry is left blank</li></ul>";"Correct: c)";"<b>Explanation:</b> In shortest path algorithms like Floyd-Warshall, non-existent paths are initialized to infinity. This ensures that when a real path is found, its finite distance will always be less than infinity and will correctly become the new shortest path. Using 0 is problematic as it usually represents the distance from a node to itself, and -1 could be a valid weight in some graphs.<br><b>Distractor Rationale:</b><ul><li>a) -1 can be a valid edge weight and would interfere with algorithms that support negative weights.</li><li>b) 0 is the standard representation for the distance from a node to itself, not for a non-existent path to another node.</li><li>d) In a computational matrix, entries must have a value; they cannot be blank.</li></ul>"
"You have two graphs for a train network: G1 (nodes=stations, edges=direct routes) and G2 (nodes=trains, edges=shared stations). To find the fastest journey from Station A to Station C, which graph is more direct to use?<ul><li>a) G1, with edge weights representing travel time.</li><li>b) G2, with edge weights representing transfer times.</li><li>c) Both are equally direct and effective.</li><li>d) Neither can be used to find the fastest journey.</li></ul>";"Correct: a)";"<b>Explanation:</b> G1 directly models the journey between stations. By adding travel time as edge weights, you can apply a shortest path algorithm (like Dijkstra's) to find the fastest route between any two station nodes, A and C. G2 models transfers between trains and would be much more complex to use for finding station-to-station travel times.<br><b>Distractor Rationale:</b><ul><li>b) G2 is ideal for finding transfer possibilities, but not for calculating the total journey time between two stations.</li><li>c) G1 is significantly more direct for this specific problem.</li><li>d) G1 is perfectly suited for this task.</li></ul>"
"In a station-node graph, the procedure DirectDistance calculates the shortest direct distance between any two stations. If two trains run between station i and j with distances 800km and 850km, what will directdist[i][j] be after the procedure runs?<ul><li>a) 850</li><li>b) 800</li><li>c) 1650</li><li>d) A list [800, 850]</li></ul>";"Correct: b)";"<b>Explanation:</b> The DirectDistance procedure, as described in the lecture materials, iteratively updates the distance for a pair (i, j) by taking the minimum of the already stored distance and the distance of the new train being considered. It will ultimately store only the smallest value found.<br><b>Distractor Rationale:</b><ul><li>a) This is the longer distance.</li><li>c) This is the sum, not the minimum.</li><li>d) The procedure stores a single minimum value, not a list of all possible distances.</li></ul>"
"What is the key difference between calculating transitive closure for reachability (0/1) and calculating all-pairs shortest paths?<ul><li>a) Reachability uses addition, while shortest path uses logical OR.</li><li>b) Reachability uses logical OR, while shortest path uses addition and minimum operations.</li><li>c) There is no difference; they are the same algorithm.</li><li>d) Reachability applies to directed graphs, while shortest path applies to undirected graphs.</li></ul>";"Correct: b)";"<b>Explanation:</b> For reachability, a path exists if path(i,k) OR path(k,j). For shortest paths, the new path distance is dist(i,k) + dist(k,j), and this value is then compared to the existing distance using a min operation to see if the new path is better.<br><b>Distractor Rationale:</b><ul><li>a) This reverses the operations.</li><li>c) While related (Floyd-Warshall is a generalization of the transitive closure algorithm), they are not identical because the operations performed are different.</li><li>d) Both concepts apply to both directed and undirected graphs.</li></ul>"
"If you represent a train network with stations as nodes, how would you model a scenario where a train line is closed for maintenance between Station A and Station B?<ul><li>a) Remove the nodes for Station A and Station B.</li><li>b) Remove the edge(s) connecting the nodes for Station A and Station B.</li><li>c) Add a very high weight (infinity) to the edge between A and B.</li><li>d) Both b and c are valid methods.</li></ul>";"Correct: d)";"<b>Explanation:</b> Both methods achieve the same result for pathfinding algorithms. Removing the edge explicitly breaks the connection. Alternatively, setting the edge weight to infinity (a very large number) makes it a non-viable option for any shortest-path calculation, effectively removing it from consideration without altering the graph's structure.<br><b>Distractor Rationale:</b><ul><li>a) Removing the stations is incorrect, as other train lines to A and B might still be active.</li><li>b) While correct, it's not the only method.</li><li>c) While correct, it's not the only method.</li></ul>"
"Given a symmetric matrix cstn where cstn[i][j] is the number of common stations for trains i and j. What does sum = 0; foreach i in rows(cstn) { sum = sum + cstn[i][i] } calculate?<ul><li>a) The total number of unique stations in the dataset.</li><li>b) The total number of trains in the dataset.</li><li>c) The sum of the number of stations for each train.</li><li>d) The total number of pairs of trains that share at least one station.</li></ul>";"Correct: c)";"<b>Explanation:</b> The entry cstn[i][i] represents the number of common stations between train i and itself. This is simply the total number of stations on train i's route. The loop iterates through all trains and sums this value, effectively calculating the total number of station stops across all trains combined.<br><b>Distractor Rationale:</b><ul><li>a) This would overcount, as stations served by multiple trains would be added multiple times.</li><li>b) This is the number of iterations, not the value being summed.</li><li>d) This would require checking off-diagonal elements (cstn[i][j] where i != j).</li></ul>"
"You are building an edge-labeled graph where stations are nodes. Which piece of information would be an edge label, and which would be a node label?<ul><li>a) Edge: Station Name, Node: Train Number</li><li>b) Edge: Travel Time, Node: Station Name</li><li>c) Edge: Station Name, Node: Travel Time</li><li>d) Edge: Train Number, Node: IsHub (True/False)</li></ul>";"Correct: b)";"<b>Explanation:</b> Nodes represent the stations themselves, so their fundamental label is the Station Name. Edges represent the connection between stations, so properties of that connection, like Travel Time, Distance, or Train Number, are appropriate edge labels.<br><b>Distractor Rationale:</b><ul><li>a) This reverses the roles.</li><li>c) This reverses the roles.</li><li>d) IsHub is a property of a station (a node), not the connection between two stations.</li></ul>"
"In a graph representing connections between 100 stations, the transitive closure algorithm is run. At the 5th iteration, B[10][20] is 1. What does this signify?<ul><li>a) It is possible to go from station 10 to 20 in exactly 5 hops.</li><li>b) It is possible to go from station 10 to 20 using a path of length at most 5.</li><li>c) The shortest path from station 10 to 20 has 5 hops.</li><li>d) There are 5 different paths from station 10 to 20.</li></ul>";"Correct: b)";"<b>Explanation:</b> The iterative algorithm for transitive closure builds upon previous results. If B[10][20] is 1 after the 5th iteration, it means a path was found with 5 or fewer hops. It could have been found in an earlier iteration (e.g., a direct route, path of length 1) and its value was simply carried over, or it was just discovered in the 5th iteration.<br><b>Distractor Rationale:</b><ul><li>a) The algorithm finds paths of at most a certain length, not exactly that length.</li><li>c) This algorithm determines reachability, not the shortest path. A shorter path of 2 hops might exist.</li><li>d) The algorithm determines existence of a path, not the number of distinct paths.</li></ul>"
"You are given a directed, weighted graph of a train network where edge weights are travel times. Some weights are negative, representing time gained due to timezone changes. Which shortest-path algorithm would be most appropriate?<ul><li>a) Dijkstra's Algorithm</li><li>b) Bellman-Ford Algorithm</li><li>c) Breadth-First Search (BFS)</li><li>d) Depth-First Search (DFS)</li></ul>";"Correct: b)";"<b>Explanation:</b> Dijkstra's algorithm does not work correctly with negative edge weights. The Bellman-Ford algorithm is specifically designed to handle graphs with negative edge weights, making it the correct choice. BFS and DFS are for unweighted graphs.<br><b>Distractor Rationale:</b><ul><li>a) Dijkstra's algorithm can fail with negative weights because its greedy approach of assuming the shortest path found so far is final can be proven wrong by a later negative edge.</li><li>c) BFS finds the shortest path only in terms of the number of edges (for unweighted graphs).</li><li>d) DFS is not a shortest-path algorithm.</li></ul>"
"What does it mean if a train network graph contains a 'negative cycle' when edge weights represent cost?<ul><li>a) All train tickets are free.</li><li>b) There is a circular route that, if traveled, results in a net profit for the passenger.</li><li>c) It's impossible to travel between certain stations.</li><li>d) All routes in the network are one-way.</li></ul>";"Correct: b)";"<b>Explanation:</b> A negative cycle is a path that starts and ends at the same node, where the sum of the edge weights is negative. In the context of cost, this means a passenger could traverse the loop repeatedly and make money, as the 'cost' is negative. The concept of a shortest path becomes meaningless in such a graph, as one could traverse the cycle infinitely to achieve an infinitely low cost.<br><b>Distractor Rationale:</b><ul><li>a) This is an overstatement; only the cycle has a net negative cost.</li><li>c) A negative cycle doesn't necessarily imply disconnectedness.</li><li>d) A cycle requires paths to return to a node, which is the opposite of a purely one-way network.</li></ul>"
"In a train-node graph, Train A has an edge to Train B, and Train B has an edge to Train C. What does the transitive relationship imply?<ul><li>a) A passenger can plan a journey that involves transferring from Train A to Train B, and subsequently from Train B to Train C.</li><li>b) Train A and Train C share a common station.</li><li>c) Train A, B, and C all run on the same days of the week.</li><li>d) The journey from A to B to C is the fastest possible route.</li></ul>";"Correct: a)";"<b>Explanation:</b> The edges represent valid transfers. The sequence of edges A -> B -> C represents a valid sequence of transfers, forming a multi-hop journey. This is the essence of paths in a train-node graph.<br><b>Distractor Rationale:</b><ul><li>b) This is not necessarily true. A might connect to B at Station X, and B might connect to C at Station Y. A and C may never meet.</li><li>c) This is not guaranteed by the graph's structure.</li><li>d) The existence of the path says nothing about its optimality.</li></ul>"
"You have an adjacency matrix direct[i][j] that is 1 if a direct train exists, 0 otherwise. You compute onehop = direct * direct (matrix multiplication). What does onehop[i][j] > 0 signify?<ul><li>a) There is a path from i to j with at most one hop.</li><li>b) There is a path from i to j with exactly two hops.</li><li>c) There is a path from i to j with exactly one hop.</li><li>d) There is a path from i to j with an unknown number of hops.</li></ul>";"Correct: b)";"<b>Explanation:</b> Matrix multiplication C = A * B is defined as C[i][j] = sum(A[i][k] * B[k][j]) over all k. When multiplying direct by itself, onehop[i][j] will be the sum of direct[i][k] * direct[k][j]. This product is 1 only if both direct[i][k] and direct[k][j] are 1, meaning there is a path from i to k and k to j. The value of onehop[i][j] counts the number of intermediate stations k that form a two-hop path. If the value is greater than 0, at least one such path exists.<br><b>Distractor Rationale:</b><ul><li>a) This is incorrect; matrix multiplication specifically finds paths of length two in this case. It does not include paths of length one.</li><li>c) This is incorrect for the same reason as a).</li><li>d) The number of hops is exactly two.</li></ul>"
"A graph has N nodes. Its adjacency matrix M is multiplied by itself k times, resulting in M^k. What does a non-zero value at (M^k)[i][j] represent?<ul><li>a) The shortest path from i to j has length k.</li><li>b) There are (M^k)[i][j] distinct paths of length exactly k from node i to node j.</li><li>c) There is at least one path from i to j of length at most k.</li><li>d) The longest path from i to j has length k.</li></ul>";"Correct: b)";"<b>Explanation:</b> A well-known property of adjacency matrices is that the (i, j)-th entry of the k-th power of the matrix gives the number of different paths of length exactly k between nodes i and j. This is a direct extension of the two-hop path logic from the previous question.<br><b>Distractor Rationale:</b><ul><li>a) It counts the number of paths, not whether it's the shortest.</li><li>c) It counts paths of exactly length k, not at most length k.</li><li>d) It has no relation to the longest path.</li></ul>"
"To find if station j is reachable from station i (transitive closure), you can compute B = M + M^2 + M^3 + ... + M^(N-1), where M is the adjacency matrix. If B[i][j] > 0, a path exists. What is a more efficient way to compute this reachability matrix B?<ul><li>a) By using repeated squaring for matrix powers.</li><li>b) By using the iterative oneMoreHop (Floyd-Warshall/Warshall) algorithm.</li><li>c) Both a and b are efficient and common methods.</li><li>d) By manually checking every possible path.</li></ul>";"Correct: c)";"<b>Explanation:</b> Both are valid and more efficient than the naive summation. The iterative algorithm (b) builds paths of length h+1 from paths of length h and is conceptually straightforward. Repeated squaring (a) is a common technique to compute M^k quickly and can be adapted to find reachability by modifying the matrix multiplication operation to use logical OR instead of addition, which is very efficient.<br><b>Distractor Rationale:</b><ul><li>a) This is a correct method, but not the only one.</li><li>b) This is a correct method, but not the only one.</li><li>d) This is computationally infeasible for large graphs.</li></ul>"
"Consider a graph of student help, where an edge (i, j) means student i can help student j. The graph is directed and potentially cyclic (e.g., i helps j in Math, j helps i in Physics). What does finding the strongly connected components (SCCs) of this graph reveal?<ul><li>a) The student who can help the most other students.</li><li>b) Groups of students where every student in the group can, through some chain of help, get help from every other student in the same group.</li><li>c) The most difficult subject that no one can help with.</li><li>d) A single chain of students where each can only help the next one in the sequence.</li></ul>";"Correct: b)";"<b>Explanation:</b> A strongly connected component is a subgraph where for every pair of vertices u, v in the subgraph, there is a path from u to v and a path from v to u. In this context, it identifies self-sufficient 'help circles' or groups where knowledge can flow between any two members, possibly through intermediaries within the group.<br><b>Distractor Rationale:</b><ul><li>a) This would be found by looking for the node with the highest out-degree.</li><li>c) This is not information contained within the graph's structure.</li><li>d) This describes a simple path, not a strongly connected component.</li></ul>"
"What is the main purpose of using an 'edge-labeled' graph instead of a simple graph in the context of the trains dataset?<ul><li>a) To make the graph look more visually appealing.</li><li>b) To reduce the number of nodes in the graph.</li><li>c) To store additional information about the relationship between two nodes, such as distance, time, or train number.</li><li>d) To ensure the graph is always symmetric.</li></ul>";"Correct: c)";"<b>Explanation:</b> A simple graph only tells you if a connection exists (0 or 1). An edge-labeled (or weighted) graph allows you to store quantitative or qualitative data about that connection. This is essential for solving problems beyond simple reachability, such as finding the 'best' path based on criteria like time or distance.<br><b>Distractor Rationale:</b><ul><li>a) Visual appeal is not a computational goal.</li><li>b) It does not affect the number of nodes.</li><li>d) Labeling does not determine the symmetry of the graph's underlying connections.</li></ul>"
"If you are creating a matrix to represent a graph with N stations, what will the dimensions of the matrix be?<ul><li>a) N x 1</li><li>b) N x N</li><li>c) 2 x N</li><li>d) It depends on the number of trains.</li></ul>";"Correct: b)";"<b>Explanation:</b> An adjacency matrix represents all possible connections between every node and every other node. For N nodes (stations), this requires N rows and N columns, resulting in an N x N matrix.<br><b>Distractor Rationale:</b><ul><li>a) This is a vector, not a matrix for representing pairwise connections.</li><li>c) Incorrect dimensions.</li><li>d) The matrix size depends on the number of nodes (stations), not the number of edges (trains).</li></ul>"
"In the DirectRoutes procedure, a dictionary stnindex is created. What is its purpose?<ul><li>a) To store the names of all stations that are major hubs.</li><li>b) To map each station's name (a string) to a unique integer index (0 to N-1) for use in the adjacency matrix.</li><li>c) To count how many times each station appears in the dataset.</li><li>d) To store the geographical coordinates of each station.</li></ul>";"Correct: b)";"<b>Explanation:</b> Computer memory, particularly arrays and matrices, are accessed by integer indices. Since the data identifies stations by name (e.g., ""Kolkata""), a mapping is required to translate each unique name into a unique integer that can be used as a row or column index in the matrix.<br><b>Distractor Rationale:</b><ul><li>a) It maps all stations, not just hubs.</li><li>c) It assigns a unique index, it doesn't count occurrences.</li><li>d) It does not store geographical data.</li></ul>"
"When calculating onehopdist, the code initializes onehopdist[i][j] = directdist[i][j]. Why is this step crucial?<ul><li>a) It ensures that direct routes are considered as valid paths of length 'at most one hop'.</li><li>b) It converts all distances to 0.</li><li>c) It doubles all the direct distances.</li><li>d) It sorts the distances in ascending order.</li></ul>";"Correct: a)";"<b>Explanation:</b> The goal is to find the shortest path with at most one hop. This means a direct route (zero hops) is a valid candidate for the shortest path. This initialization step ensures that direct routes are included in the consideration and will be compared against any newly discovered one-hop routes.<br><b>Distractor Rationale:</b><ul><li>b) It copies the distances, it doesn't change them to 0.</li><li>c) It is a direct copy, not a multiplication.</li><li>d) It does not perform any sorting.</li></ul>"
"Which of the following problems can be solved using a simple, unweighted station-node graph?<ul><li>a) Finding the journey with the minimum travel time.</li><li>b) Finding the journey with the fewest number of train changes (hops).</li><li>c) Finding the cheapest journey.</li><li>d) Finding the journey that covers the least distance.</li></ul>";"Correct: b)";"<b>Explanation:</b> An unweighted graph treats every edge as having a uniform 'cost' of 1. Therefore, the shortest path in an unweighted graph is the one with the fewest edges. In a station-node graph, this corresponds to the path with the fewest hops or train changes. The other options require edge weights (time, cost, distance).<br><b>Distractor Rationale:</b><ul><li>a) Requires time as an edge weight.</li><li>c) Requires cost as an edge weight.</li><li>d) Requires distance as an edge weight.</li></ul>"
"In a train network graph where nodes are stations, if the graph is a 'clique' after computing direct routes, what does this mean?<ul><li>a) Every station is connected to every other station by a direct train.</li><li>b) The network forms a single straight line.</li><li>c) There is only one train in the entire network.</li><li>d) No station can be reached from any other station.</li></ul>";"Correct: a)";"<b>Explanation:</b> In graph theory, a clique is a subset of vertices where every two distinct vertices are adjacent. If the entire graph is a clique, it means every node is connected to every other node. In this context, it signifies a very well-connected network where a direct train exists for every possible pair of stations.<br><b>Distractor Rationale:</b><ul><li>b) A straight line (path graph) is sparsely connected; a clique is densely connected.</li><li>c) The number of trains is not determined by the graph being a clique.</li><li>d) This is the opposite of a clique; it describes a graph with no edges.</li></ul>"
"You are modeling train delays. A delay of 60 minutes at Station A causes a knock-on delay for a subsequent train at Station B. Which factor is essential for this propagation?<ul><li>a) The two trains must be the same color.</li><li>b) The two trains must travel on the same physical track segment between A and B.</li><li>c) Both stations must be in the same time zone.</li><li>d) The first train must have more passenger cars than the second.</li></ul>";"Correct: b)";"<b>Explanation:</b> Delays propagate physically. If two trains use the same track segment, one must wait for the other to clear it. This 'shared resource' is the mechanism for delay propagation between stations. Other factors are irrelevant to the physical constraint.<br><b>Distractor Rationale:</b><ul><li>a) Color is irrelevant.</li><li>c) Time zones affect time calculations but don't cause the physical delay propagation.</li><li>d) The number of cars is irrelevant to the track occupancy issue.</li></ul>"
"If you represent a train network as an adjacency matrix M, and M[i][j] stores the travel time, what does M[i][i] = 0 signify?<ul><li>a) It takes 0 minutes to travel from station i to itself.</li><li>b) There is no train that starts and ends at station i.</li><li>c) Station i is closed.</li><li>d) This is an error in the matrix.</li></ul>";"Correct: a)";"<b>Explanation:</b> The diagonal of an adjacency matrix represents the relationship of a node to itself. In a distance or time-weighted graph, the distance/time from a location to itself is always zero. This is a standard convention in graph algorithms.<br><b>Distractor Rationale:</b><ul><li>b) While true, the entry M[i][i]=0 specifically represents the travel time.</li><li>c) A closed station might be represented by removing the node or its edges, not by setting the diagonal to 0.</li><li>d) This is the correct and standard convention, not an error.</li></ul>"
"When would an adjacency list be a more memory-efficient representation for a graph than an adjacency matrix?<ul><li>a) When the graph is very dense (many edges).</li><li>b) When the graph is very sparse (few edges).</li><li>c) When the graph has negative edge weights.</li><li>d) When the number of nodes is very small.</li></ul>";"Correct: b)";"<b>Explanation:</b> An adjacency matrix always allocates memory for every possible edge (N*N). An adjacency list only stores the edges that actually exist. Therefore, for a sparse graph with far fewer edges than the possible maximum, the adjacency list uses significantly less memory.<br><b>Distractor Rationale:</b><ul><li>a) For dense graphs, an adjacency matrix is often more efficient in both space and time for edge lookups.</li><li>c) The choice of representation is independent of the edge weights.</li><li>d) For very small graphs, the difference is negligible, but the principle still holds that lists are better for sparsity.</li></ul>"
"You have a train-node graph where an edge represents a shared station. What does the 'degree' of a train node represent?<ul><li>a) The number of stations the train stops at.</li><li>b) The number of other distinct trains it connects with at one or more stations.</li><li>c) The speed of the train.</li><li>d) The number of days per week the train runs.</li></ul>";"Correct: b)";"<b>Explanation:</b> In any graph, the degree of a node is the number of edges connected to it. In a train-node graph, an edge is a connection to another train. Therefore, the degree of a train node is the count of other trains it has a transfer connection with.<br><b>Distractor Rationale:</b><ul><li>a) This is a property of the train's route, not its connectivity to other trains.</li><li>c) Speed is a property of the train, not its connectivity.</li><li>d) Frequency is a property of the train, not its connectivity.</li></ul>"
"Why is it important to handle the initialization of the min variable correctly in the ijMin procedure?<ul><li>a) To ensure the procedure returns the alphabetically first train name.</li><li>b) To establish a correct baseline for comparison, so the first actual distance found becomes the initial minimum.</li><li>c) To prevent division by zero errors.</li><li>d) To ensure the loop runs exactly N times.</li></ul>";"Correct: b)";"<b>Explanation:</b> The minimum-finding algorithm works by comparing each new value to the 'minimum found so far'. If the initial 'minimum' is not set to a valid first value from the dataset, the comparisons will be incorrect. Initializing it with the distance of the first train in the list ensures all subsequent comparisons are valid.<br><b>Distractor Rationale:</b><ul><li>a) The procedure finds minimum distance, not alphabetical order.</li><li>c) There is no division in this procedure.</li><li>d) The initialization does not affect the number of loop iterations.</li></ul>"
"If a train network graph is disconnected, what does this mean for its adjacency matrix representation after running a transitive closure algorithm?<ul><li>a) The matrix will be empty.</li><li>b) The matrix will contain at least one row that is all zeros.</li><li>c) The matrix will contain at least one row and one column i such that for some j, B[i][j] is 0.</li><li>d) The matrix will be symmetric.</li></ul>";"Correct: c)";"<b>Explanation:</b> A disconnected graph has at least two components, with no path between them. If node i is in component 1 and node j is in component 2, there is no path from i to j. Therefore, the reachability matrix B will have B[i][j] = 0. This implies there exists some row i that is not entirely filled with 1s.<br><b>Distractor Rationale:</b><ul><li>a) The matrix will not be empty; connections within components will be present.</li><li>b) A row being all zeros means that node cannot reach any other node, which is a specific type of disconnectedness (a sink node with no outgoing paths) but not the general definition.</li><li>d) Disconnectedness does not imply symmetry.</li></ul>"
"What is a 'path' in the context of a station-node graph?<ul><li>a) A single direct train route.</li><li>b) A sequence of one or more connected edges, representing a journey that may involve changing trains.</li><li>c) The list of all stations a single train passes through.</li><li>d) The physical railway track.</li></ul>";"Correct: b)";"<b>Explanation:</b> In graph theory, a path is a sequence of connected edges. In a station-node graph, each edge is a train segment. Therefore, a path represents a sequence of train segments that can be taken one after another to travel from a starting station to an ending station.<br><b>Distractor Rationale:</b><ul><li>a) A single direct route is a path of length 1, but a path can be longer.</li><li>c) This describes a route, which corresponds to multiple edges in the graph, but a path can span multiple trains.</li><li>d) A physical track is what the graph represents, not what a path is in the abstract model.</li></ul>"
"You are given a directed graph of a road network. To find all locations that are 'downstream' from a traffic jam at node X (i.e., all nodes reachable from X), which algorithm is most suitable?<ul><li>a) Dijkstra's Algorithm</li><li>b) Bellman-Ford Algorithm</li><li>c) Breadth-First Search (BFS) or Depth-First Search (DFS) starting from node X.</li><li>d) Floyd-Warshall Algorithm</li></ul>";"Correct: c)";"<b>Explanation:</b> This is a reachability problem: which nodes can be reached from a single source X? Both BFS and DFS are standard graph traversal algorithms designed to solve this exact problem efficiently. Dijkstra's, Bellman-Ford, and Floyd-Warshall are for finding shortest paths, which is more information than is required.<br><b>Distractor Rationale:</b><ul><li>a) Overkill; this finds shortest paths, not just reachability.</li><li>b) Overkill and less efficient than BFS/DFS for this task.</li><li>d) Overkill; this finds all-pairs reachability, but we only need it from a single source X.</li></ul>"
"If direct[i][j] is an edge-labeled dictionary containing train numbers, and you want to find the number of distinct direct trains from i to j, what pseudocode would you use?<ul><li>a) count = direct[i][j]</li><li>b) count = length(keys(direct[i][j]))</li><li>c) count = 0; foreach t in direct[i][j] { count = count + 1 }</li><li>d) Both b and c are correct.</li></ul>";"Correct: d)";"<b>Explanation:</b> direct[i][j] is a dictionary where each key is a unique train. length(keys(...)) directly returns the number of keys, which is the number of distinct trains. The foreach loop in option (c) also iterates over all keys and increments a counter, achieving the same result. Both are valid ways to count the elements.<br><b>Distractor Rationale:</b><ul><li>a) This attempts to assign a dictionary to a number, which is a type error.</li></ul>"
"A graph where it's possible to get from any node to any other node is called:<ul><li>a) A strongly connected graph</li><li>b) A complete graph (clique)</li><li>c) A cyclic graph</li><li>d) A weighted graph</li></ul>";"Correct: a)";"<b>Explanation:</b> 'Strongly connected' is the formal term for a directed graph in which there is a path from every node to every other node. This implies that the transitive closure matrix would be entirely filled with 1s.<br><b>Distractor Rationale:</b><ul><li>b) A complete graph means every node has a direct edge to every other node. Strong connectivity only requires a path, which could have multiple hops.</li><li>c) A graph can be cyclic without being strongly connected (e.g., two separate cycles).</li><li>d) Weightedness is a property of the edges, not the overall connectivity.</li></ul>"
"In the pseudocode if (direct[i][k] == 1 and direct[k][j] == 1), what is the role of the intermediate station k?<ul><li>a) It is the final destination of the journey.</li><li>b) It is a transfer point, connecting a route from i to a route to j.</li><li>c) It is the station with the highest number of connections.</li><li>d) It is guaranteed to be halfway between i and j.</li></ul>";"Correct: b)";"<b>Explanation:</b> This conditional statement is the core of pathfinding. It checks for a two-segment path from i to j. The node k is the crucial link or transfer point where the first segment (i to k) ends and the second segment (k to j) begins.<br><b>Distractor Rationale:</b><ul><li>a) j is the final destination.</li><li>c) Its role is purely as an intermediary in this specific path; it says nothing about its overall importance.</li><li>d) There is no guarantee of its position.</li></ul>"
"If a graph is undirected, what property will its adjacency matrix M always have?<ul><li>a) All diagonal entries M[i][i] will be 1.</li><li>b) The matrix will be symmetric (M[i][j] == M[j][i] for all i, j).</li><li>c) The matrix will only contain 0s and 1s.</li><li>d) The matrix will be sparse.</li></ul>";"Correct: b)";"<b>Explanation:</b> An undirected edge between i and j means that travel is possible in both directions. In the matrix representation, this means if there is a connection from i to j (M[i][j] is non-zero), there must also be a connection from j to i (M[j][i] is non-zero and equal if weights are symmetric). This makes the matrix symmetric across its main diagonal.<br><b>Distractor Rationale:</b><ul><li>a) Diagonal entries are typically 0 unless self-loops are explicitly allowed and meaningful.</li><li>c) The graph could be weighted, so the matrix could contain other numbers.</li><li>d) The graph could be dense (a clique).</li></ul>"
"You are creating a graph to model dependencies for a large project (Task A must be done before Task B). What do the nodes and directed edges represent?<ul><li>a) Nodes = Project Managers, Edges = Communication</li><li>b) Nodes = Tasks, Edges = Precedence constraints (A -> B means A must finish before B starts)</li><li>c) Nodes = Days, Edges = Tasks scheduled for that day</li><li>d) Nodes = Tasks, Edges = Team members assigned to the task</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a classic application of directed graphs called a dependency graph or precedence graph. Each node is a task to be completed. A directed edge A -> B represents the constraint that task A is a prerequisite for task B.<br><b>Distractor Rationale:</b><ul><li>a) This models the organizational structure, not the project workflow.</li><li>c) This is a possible but less direct way to model the schedule.</li><li>d) This assigns resources but doesn't capture the critical time-based dependencies between tasks.</li></ul>"
"What is a 'topological sort' of a task dependency graph (a directed acyclic graph)?<ul><li>a) A list of all tasks sorted by their estimated cost.</li><li>b) A linear ordering of tasks such that for every dependency A -> B, task A comes before task B in the ordering.</li><li>c) A list of tasks sorted by the number of dependencies they have.</li><li>d) A list of the most critical tasks that must be done first.</li></ul>";"Correct: b)";"<b>Explanation:</b> A topological sort provides a valid sequence for executing the tasks. It ensures that by the time you get to any task in the sequence, all of its prerequisites have already appeared earlier in the sequence. This is fundamental for project scheduling.<br><b>Distractor Rationale:</b><ul><li>a) This is sorting by a weight, not by dependency.</li><li>c) This is sorting by a node property (in-degree), which is part of the algorithm but not the definition of the output.</li><li>d) While it identifies the starting tasks (those with no prerequisites), it doesn't provide the full valid sequence for all tasks.</li></ul>"
