"Front";"Back";"Extra"
"What are the final values of A and B after this pseudocode executes?<br><br>1 A = 5<br>2 B = 10<br>3 if (A > B) {<br>4   A = B<br>5 }<br>6 else {<br>7   B = A<br>8 }<ul><li>a) A = 10, B = 10</li><li>b) A = 5, B = 10</li><li>c) A = 10, B = 5</li><li>d) A = 5, B = 5</li></ul>";"Correct: d)";"<b>Explanation:</b> The code starts with A=5 and B=10. The condition if (A > B) (is 5 > 10?) is false. Therefore, the code in the else block is executed. Line 7, B = A, assigns the value of A (which is 5) to B. A's value is not changed. So, A remains 5, and B becomes 5.<br><b>Distractor Rationale:</b><ul><li>a) This would happen if the if block ran and then B was also changed.</li><li>b) This would be the result if no code ran at all.</li><li>c) This would be the result if the if block ran.</li></ul>"
"What is the fundamental difference between a while loop and an if statement?<ul><li>a) A while loop can have an else block, but an if statement cannot.</li><li>b) An if statement checks a condition once to decide which code to execute, while a while loop checks a condition repeatedly to decide whether to continue executing a block of code.</li><li>c) A while loop is used for counting, and an if statement is used for comparing.</li><li>d) An if statement can use variables in its condition, but a while loop cannot.</li></ul>";"Correct: b)";"<b>Explanation:</b> The core distinction is between selection and iteration. An if statement selects a path of execution (the if block or the else block) and runs it once. A while loop iterates or repeats a block of code as long as its condition remains true. It is a structure for repetition, whereas if is a structure for branching.<br><b>Distractor Rationale:</b><ul><li>a) Both can be part of more complex structures, but the core difference is repetition.</li><li>c) Both can be used for counting and comparing depending on the code inside them.</li><li>d) Both can use variables in their conditions.</li></ul>"
"In the ""fair teams"" problem, what was the primary purpose of the initial binning step, which grouped students by their total scores?<ul><li>a) To ensure that every student was placed in a pair.</li><li>b) To reduce the total number of comparisons by only considering pairs of students with a similar overall academic level.</li><li>c) To find the students with the highest and lowest scores.</li><li>d) To sort the students by their total score in descending order.</li></ul>";"Correct: b)";"<b>Explanation:</b> The underlying heuristic was that a ""fair"" pair would consist of students who are roughly at the same academic level. By binning based on total score, the algorithm avoids the massive number of comparisons between students with vastly different totals (e.g., a top performer and a struggling student), focusing only on potential pairs within a reasonable performance range.<br><b>Distractor Rationale:</b><ul><li>a) Binning doesn't guarantee that a suitable partner will be found for everyone.</li><li>c) While this might be a side effect, the main goal was to group students for pairing, not just identify extremes.</li><li>d) Binning groups items; sorting orders them. They are different operations.</li></ul>"
"After binning students by total score in the ""fair teams"" problem, the next step was to subdivide each bin into two groups: (Math > Physics) and (Physics >= Math). What was the purpose of this step?<ul><li>a) To identify students who were good at Chemistry.</li><li>b) To further reduce comparisons by creating targeted groups with complementary skills, so you only need to pair someone from the ""high Math"" group with someone from the ""high Physics"" group.</li><li>c) To check if there were more students who were better at Math than Physics.</li><li>d) To prepare the data for sorting by name.</li></ul>";"Correct: b)";"<b>Explanation:</b> This step implements the core logic of the pairing. The goal is to find students where one can help the other in Math, and vice-versa for Physics. By pre-separating them into a ""stronger in Math"" group and a ""stronger in Physics"" group, the algorithm can efficiently create pairs by picking one from each, rather than comparing everyone inside the bin against everyone else.<br><b>Distractor Rationale:</b><ul><li>a) This step was specifically about Math and Physics.</li><li>c) While this would be a result of the process, the purpose was to enable pairing, not just to count.</li><li>d) Sorting by name is irrelevant to the pairing logic.</li></ul>"
"An algorithm's runtime is described as being O(N^2) (Big O of N squared). What does this mean in simple terms?<ul><li>a) The algorithm will take exactly N * N seconds to run.</li><li>b) As the number of input items (N) grows, the runtime will grow proportionally to the square of N.</li><li>c) The algorithm uses two variables.</li><li>d) The algorithm is guaranteed to be correct.</li></ul>";"Correct: b)";"<b>Explanation:</b> O(N^2), or quadratic complexity, describes the relationship between the input size and the algorithm's runtime. It means that if you double the input size, the runtime will roughly quadruple (2^2 = 4). If you triple the input size, the runtime will increase by about a factor of nine (3^2 = 9). This indicates an algorithm that can become very slow as the input size increases.<br><b>Distractor Rationale:</b><ul><li>a) Big O notation describes the growth rate, not the exact runtime in seconds.</li><li>c) The notation refers to complexity, not the number of variables.</li><li>d) Complexity and correctness are two independent properties of an algorithm.</li></ul>"
"A procedure takes a pile of cards and a city name as input. It creates and returns a new pile containing only the students from that city, leaving the original pile unchanged. Does this procedure have a side effect on the original pile?<ul><li>a) Yes, because it creates a new pile of cards.</li><li>b) No, because the original pile of cards that was passed as a parameter was not modified.</li><li>c) Yes, because it has to read from the original pile.</li><li>d) No, because it returns a value.</li></ul>";"Correct: b)";"<b>Explanation:</b> A side effect is a modification to the state outside the procedure's local scope, particularly to its inputs. Since the procedure creates a new pile and leaves the original, input pile untouched, it is considered to be free of side effects on that input. Creating and returning a new data structure is the primary output, not a side effect.<br><b>Distractor Rationale:</b><ul><li>a) Creating a new pile is part of the procedure's intended output, not a modification of its input.</li><li>c) Reading data is a non-modifying operation and is not a side effect.</li><li>d) Returning a value is the opposite of a side effect.</li></ul>"
"What is the final value of the count variable after this pseudocode finishes?<br><br>1 count = 0<br>2 i = 1<br>3 while (i <= 5) {<br>4   count = count + i<br>5   i = i + 1<br>6 }<ul><li>a) 5</li><li>b) 15</li><li>c) 20</li><li>d) 6</li></ul>";"Correct: b)";"<b>Explanation:</b> The loop executes for i = 1, 2, 3, 4, and 5. The count variable accumulates the value of i in each iteration:<br>- Start: count = 0<br>- i=1: count = 0 + 1 = 1<br>- i=2: count = 1 + 2 = 3<br>- i=3: count = 3 + 3 = 6<br>- i=4: count = 6 + 4 = 10<br>- i=5: count = 10 + 5 = 15<br>When i becomes 6, the loop condition i <= 5 is false, and the loop terminates.<br><b>Distractor Rationale:</b><ul><li>a) 5 is the final value of i inside the loop, not count.</li><li>c) This is an incorrect sum.</li><li>d) This is the value of count after the i=3 iteration.</li></ul>"
"What is the key characteristic of a ""brute-force"" or ""naive"" approach to a problem requiring pairwise comparisons?<ul><li>a) It uses a clever heuristic to reduce the number of steps.</li><li>b) It systematically checks every possible pair without using any problem-specific knowledge to exclude possibilities.</li><li>c) It involves binning the data into at least 10 bins.</li><li>d) It can only be solved with a single iteration.</li></ul>";"Correct: b)";"<b>Explanation:</b> A brute-force approach is a straightforward method that relies on raw computational power rather than clever logic. For pairwise problems, this means exhaustively comparing every item against every other item (typically with a nested loop), which is simple to implement but often inefficient.<br><b>Distractor Rationale:</b><ul><li>a) This is the opposite of a brute-force approach; a clever heuristic is used in more optimized algorithms.</li><li>c) Binning is a technique used to avoid the brute-force approach.</li><li>d) A brute-force pairwise comparison requires a nested iteration, not a single one.</li></ul>"
"In a procedure call written as FindStudent(ScoresPile, ""Vetrivel""), what is the term for the specific value ""Vetrivel""?<ul><li>a) The parameter</li><li>b) The procedure name</li><li>c) The argument</li><li>d) The return value</li></ul>";"Correct: c)";"<b>Explanation:</b> In programming terminology, the variable in the procedure definition (e.g., Procedure FindStudent(Pile, StudentName)) is the parameter. The actual value supplied when the procedure is called (e.g., ""Vetrivel"") is the argument.<br><b>Distractor Rationale:</b><ul><li>a) The parameter is the placeholder in the definition (e.g., StudentName), not the specific value.</li><li>b) The procedure name is FindStudent.</li><li>d) The return value is what the procedure gives back after executing.</li></ul>"
"In a nested loop that uses temporary piles (like Pile 2 and Pile 3) to process a main pile (Pile 1), why is it often necessary to move all cards from the temporary pile back to the main pile at the end of the outer loop's iteration?<ul><li>a) To ensure the cards are in a random order for the next step.</li><li>b) To make sure the inner loop has the correct and complete set of cards to compare against in the next iteration of the outer loop.</li><li>c) To clear the memory used by the temporary piles.</li><li>d) To count the total number of cards in the dataset.</li></ul>";"Correct: b)";"<b>Explanation:</b> The outer loop picks one card (X) and the inner loop compares it against all remaining cards (Y). For the next iteration of the outer loop, when a new card is picked for X, the inner loop must once again have a complete set of the remaining cards to compare against. Restoring the pile ensures the integrity of the dataset for each pass of the outer loop.<br><b>Distractor Rationale:</b><ul><li>a) The goal is to restore the state, not to randomize it.</li><li>c) This is a logical step in the algorithm, not a memory management command.</li><li>d) Counting would be done with a variable, not by moving piles.</li></ul>"

