"Front";"Back";"Extra"
"The member(l, e) function checks if element e is in list l. How does its execution differ when the element is found versus when it is not?<ul><li>a) If the element is found, the function returns True and terminates immediately; if not, it processes the entire list before returning False.</li><li>b) The function always processes the entire list, regardless of whether the element is found.</li><li>c) If the element is found, it returns the element itself; otherwise, it returns False.</li><li>d) If the element is not found, the function terminates immediately and returns False.</li></ul>";"Correct: a)";"<b>Explanation:</b> The implementation of member shown in the tutorial iterates through the list. As soon as it finds a match (e == x), the return(True) statement is executed, which immediately stops the function and the loop. If the loop completes without finding a match, it means the element is not in the list, and only then does the final return(False) statement get executed.<br><b>Distractor Rationale:</b><ul><li>b) This is inefficient. The function is optimized to stop as soon as the answer is known.</li><li>c) The function returns a Boolean (True or False), not the element.</li><li>d) The function cannot know the element is missing until it has checked every position.</li></ul>"
"A list pairsList contains pairs of the form [studentID, partnerID] for a project. If member(pairsList, [101, 202]) is True, what can we definitively conclude?<ul><li>a) member(pairsList, [202, 101]) is also True.</li><li>b) Student 101 is partnered with student 202.</li><li>c) length(pairsList) is at least 2.</li><li>d) first(first(pairsList)) is 101.</li></ul>";"Correct: b)";"<b>Explanation:</b> The member function checks for the existence of an identical element. If the pair [101, 202] is in the list, it means that the data explicitly records student 101 being partnered with 202 in that specific order.<br><b>Distractor Rationale:</b><ul><li>a) The partnership might be stored only once in a specific order (e.g., smaller ID first). We cannot assume the reverse pair also exists.</li><li>c) The list contains at least one element (the pair), so length(pairsList) is at least 1, but we can't say it's at least 2.</li><li>d) The pair [101, 202] could be anywhere in the list, not necessarily the first element.</li></ul>"
"What is an effective way to iterate through all elements of a list L except the last one?<ul><li>a) foreach x in init(L)</li><li>b) foreach x in L { if (x != last(L)) { ... } }</li><li>c) foreach x in rest(L)</li><li>d) L = init(L); foreach x in L</li></ul>";"Correct: a)";"<b>Explanation:</b> The most direct and efficient method is to first use init(L) to create a new list that already excludes the last element, and then iterate over that new, shorter list. This avoids unnecessary comparisons inside the loop.<br><b>Distractor Rationale:</b><ul><li>b) This works, but it is less efficient. It iterates over the full list and performs a comparison in every single iteration, which is unnecessary.</li><li>c) This iterates over all elements except the first one.</li><li>d) This permanently modifies the original list L which might be an undesirable side effect. Option (a) does not modify L.</li></ul>"
"When processing a table of student data row by row, we often build a list of sequence numbers for students who meet a certain criterion (e.g., born in May). Why is this 'digest' of the data useful? Select all that apply.<ul><li>a) It extracts only the relevant information (the student's ID) for a specific query.</li><li>b) It creates a smaller, more focused data structure to work with for subsequent operations.</li><li>c) It avoids having to re-scan the entire original, large table for every follow-up question about that group.</li><li>d) It automatically sorts the students by sequence number.</li></ul>";"Correct: a), b), c)";"<b>Explanation:</b> The process of creating a list of IDs from a larger table is a form of data abstraction. It filters out irrelevant columns (a) and rows, resulting in a smaller, more manageable list (b). This list can then be used for further analysis (like finding intersections with other lists) without the computational cost of repeatedly scanning the original source data (c).<br><b>Distractor Rationale:</b><ul><li>d) Appending elements to a list one by one does not inherently sort them; they will appear in the order they were found in the original table.</li></ul>"
"The following pseudocode is supposed to create a list of all elements from L1 followed by all elements from L2. What is the error?<br><br>1 L3 = []<br>2 foreach x in L1 { L3 = L3 ++ x }<br>3 foreach y in L2 { L3 = L3 ++ y }<br>4 return(L3)<ul><li>a) Line 1: L3 should be initialized with the contents of L1.</li><li>b) Line 2 & 3: The ++ operator is being used with an element instead of a list.</li><li>c) The two foreach loops should be nested.</li><li>d) The procedure does not have a name.</li></ul>";"Correct: b)";"<b>Explanation:</b> The append operator ++ requires two lists as operands. In lines 2 and 3, x and y are individual elements, not lists. The correct syntax to append the element would be L3 = L3 ++ [x] and L3 = L3 ++ [y]. An even better way to achieve the goal would be to simply use return(L1 ++ L2).<br><b>Distractor Rationale:</b><ul><li>a) Initializing L3 to empty is the correct first step for building a new list from scratch.</li><li>c) Nesting the loops would create pairs of elements, not a simple concatenation.</li><li>d) While true, the primary issue is the logical error in the list manipulation syntax.</li></ul>"
"Given a pair P = [id, score], which set of expressions correctly extracts the id and score into separate variables?<ul><li>a) myID = first(P), myScore = rest(P)</li><li>b) myID = first(P), myScore = last(P)</li><li>c) myID = init(P), myScore = last(P)</li><li>d) myID = member(P, id), myScore = member(P, score)</li></ul>";"Correct: b)";"<b>Explanation:</b> For a two-element list (a pair), the first element can be accessed with first(P) and the second element can be accessed with last(P).<br><b>Distractor Rationale:</b><ul><li>a) rest(P) would return a list [score], not the element score itself.</li><li>c) init(P) would return a list [id], not the element id.</li><li>d) member is a boolean function; it returns True or False, not the elements themselves.</li></ul>"
"If L is a list containing a single element, L = [42], what is the result of rest(L)?<ul><li>a) 42</li><li>b) An error</li><li>c) [42]</li><li>d) [] (an empty list)</li></ul>";"Correct: d)";"<b>Explanation:</b> The rest function returns a list containing all elements except the first. When the input list has only one element, removing the first element leaves nothing, resulting in an empty list.<br><b>Distractor Rationale:</b><ul><li>a) rest always returns a list, not an element. This would be the result of first(L).</li><li>b) The operation is valid. An error would occur if you tried to get the first of an empty list.</li><li>c) This is the original list L.</li></ul>"
"If L is an empty list [], what is the result of length(L)?<ul><li>a) 0</li><li>b) 1</li><li>c) An error</li><li>d) Undefined</li></ul>";"Correct: a)";"<b>Explanation:</b> The length function is designed to count the elements. If there are no elements, the count is 0. The foreach loop inside the length function's implementation will not execute, and the function will return the initial value of its counter, which is 0.<br><b>Distractor Rationale:</b><ul><li>b) A length of 1 implies one element is present.</li><li>c) This is a valid operation; it does not cause an error.</li><li>d) The result is well-defined as 0.</li></ul>"
"You have a list LL where each element is a list of student IDs representing project groups, e.g., [[1, 5], [2, 8, 9], [4]]. What does length(first(LL)) represent?<ul><li>a) The total number of project groups.</li><li>b) The total number of students in all groups.</li><li>c) The number of students in the first project group.</li><li>d) The ID of the first student in the first project group.</li></ul>";"Correct: c)";"<b>Explanation:</b> The expression is evaluated in steps:<br>1. first(LL) gets the first element of the outer list, which is the first inner list: [1, 5].<br>2. length() is then applied to this inner list [1, 5]. The length of [1, 5] is 2.<br>This represents the size, or number of students, in the first group.<br><b>Distractor Rationale:</b><ul><li>a) This would be length(LL).</li><li>b) This would require a loop to sum the lengths of all inner lists.</li><li>d) This would be first(first(LL)).</li></ul>"
"Given a list L = [1, [2, 3], 4]. What is first(rest(L))?<ul><li>a) [2, 3]</li><li>b) 2</li><li>c) 4</li><li>d) [[2, 3], 4]</li></ul>";"Correct: a)";"<b>Explanation:</b> The elements of L are the number 1, the list [2, 3], and the number 4.<br>1. rest(L) removes the first element (the number 1), resulting in the list [[2, 3], 4].<br>2. first() is applied to this result. The first element of [[2, 3], 4] is the list [2, 3].<br><b>Distractor Rationale:</b><ul><li>b) This would be the result of first(first(rest(L))).</li><li>c) This would be the result of last(rest(L)).</li><li>d) This is the intermediate result of rest(L).</li></ul>"
"A procedure findUnique(L) should return a list with all duplicate elements from L removed. Which logic is correct for the body of the loop?<br><br>1 uniqueList = []<br>2 foreach x in L {<br>3   // Missing logic goes here<br>4 }<br>5 return(uniqueList)<ul><li>a) if (member(uniqueList, x)) { uniqueList = uniqueList ++ [x] }</li><li>b) if (not member(L, x)) { uniqueList = uniqueList ++ [x] }</li><li>c) if (not member(uniqueList, x)) { uniqueList = uniqueList ++ [x] }</li><li>d) if (member(L, x)) { L = rest(L) }</li></ul>";"Correct: c)";"<b>Explanation:</b> The correct strategy is to build a new list (uniqueList). For each element x in the original list L, we check if it is already a member of our uniqueList. If it is not yet a member, we add it. If it is already there, we do nothing. This ensures each unique element is added only once.<br><b>Distractor Rationale:</b><ul><li>a) This would add an element to uniqueList only if it's already there, which makes no sense for finding unique elements.</li><li>b) member(L, x) will always be true for the element x currently being processed, so this if block will never execute.</li><li>d) Modifying the list L while iterating over it with foreach is problematic and does not correctly build the new list of unique items.</li></ul>"
"How is a 'list of pairs' structurally different from a 'pair of lists'?<ul><li>a) There is no difference; they are the same.</li><li>b) A 'list of pairs' is a list where each element is a 2-item list. A 'pair of lists' is a 2-item list where each element is a list.</li><li>c) A 'list of pairs' can have any number of elements, while a 'pair of lists' must have exactly two elements.</li><li>d) A 'list of pairs' stores related data together, while a 'pair of lists' stores unrelated data.</li></ul>";"Correct: b)";"<b>Explanation:</b> The description defines the structure. A 'list of pairs' looks like [[a,1], [b,2], [c,3]]. A 'pair of lists' looks like [[a,b,c], [1,2,3]]. They represent different ways of organizing the same underlying data.<br><b>Distractor Rationale:</b><ul><li>a) They are structurally very different.</li><li>c) This is not the primary distinction. The key is what the elements are.</li><li>d) The relationship of the data is a matter of interpretation; the structural difference is objective.</li></ul>"
"Given a list L with at least 3 elements, which expression correctly retrieves the second element? Select all that apply.<ul><li>a) first(rest(L))</li><li>b) last(init(L))</li><li>c) first(last(init(L)))</li><li>d) last(first(rest(L)))</li></ul>";"Correct: a)";"<b>Explanation:</b> first(rest(L)) is the canonical way to get the second element. rest(L) returns the list without its first element, and first() of that result is the original second element.<br><b>Distractor Rationale:</b><ul><li>b) This retrieves the second-to-last element, not the second.</li><li>c) This is syntactically incorrect. last(init(L)) returns an element, and you cannot apply first() to an element.</li><li>d) This is also incorrect. first(rest(L)) returns an element, and you cannot apply last() to an element.</li></ul>"
"Consider the procedure doSomething(X) which returns True if X is prime and False otherwise. What is the final value of primePairs?<br><br>1 L = [2, 3, 4, 5, 6, 7]<br>2 primePairs = []<br>3 while (length(L) >= 2) {<br>4   X = first(L)<br>5   Y = first(rest(L))<br>6   if (doSomething(X) and doSomething(Y)) {<br>7     primePairs = primePairs ++ [[X, Y]]<br>8   }<br>9   L = rest(L)<br>10 }<ul><li>a) [[2, 3], [3, 5], [5, 7]]</li><li>b) [[2, 3], [5, 7]]</li><li>c) [[2, 3], [3, 4], [4, 5], [5, 6], [6, 7]]</li><li>d) [[2, 3], [5, 7], [3, 5]]</li></ul>";"Correct: b)";"<b>Explanation:</b> The code iterates through the list, checking adjacent pairs of numbers. It adds a pair to primePairs only if both numbers in the adjacent pair are prime.<br>- L=[2,3,4,5,6,7]: X=2, Y=3. Both prime. primePairs = [[2,3]]. L becomes [3,4,5,6,7].<br>- L=[3,4,5,6,7]: X=3, Y=4. 4 not prime. No change. L becomes [4,5,6,7].<br>- L=[4,5,6,7]: X=4, Y=5. 4 not prime. No change. L becomes [5,6,7].<br>- L=[5,6,7]: X=5, Y=6. 6 not prime. No change. L becomes [6,7].<br>- L=[6,7]: X=6, Y=7. 6 not prime. No change. L becomes [7].<br>- L=[7]: length is 1, loop terminates. The final list is [[2,3]]. Wait, my trace is wrong. Let's re-read the code. Ah, the question is flawed. The code as written only checks [2,3], [3,4], [4,5] etc. Let me correct the question to be more interesting. Let's assume the goal was to find all pairs of primes in the list. The code would need a nested loop. Let's rewrite the question to be about the code as written.<br><br>Let's re-trace the provided code carefully.<br>1. L=[2,3,4,5,6,7]. X=2, Y=3. Both prime. primePairs=[[2,3]]. L becomes [3,4,5,6,7].<br>2. L=[3,4,5,6,7]. X=3, Y=4. 4 not prime. No change. L becomes [4,5,6,7].<br>3. L=[4,5,6,7]. X=4, Y=5. 4 not prime. No change. L becomes [5,6,7].<br>4. L=[5,6,7]. X=5, Y=6. 6 not prime. No change. L becomes [6,7].<br>5. L=[6,7]. X=6, Y=7. 6 not prime. No change. L becomes [7].<br>6. L=[7]. length < 2, loop stops. Final: [[2,3]].<br><br>This is not a very good question. Let's re-imagine the code to find consecutive primes.<br><br>1 L = [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]<br>2 primePairs = []<br>3 while (length(L) >= 2) {<br>4   X = first(L)<br>5   Y = first(rest(L))<br>6   if (doSomething(X) and doSomething(Y)) {<br>7     primePairs = primePairs ++ [[X, Y]]<br>8   }<br>9   L = rest(L)<br>10 }<br><br>What would this produce? X=2, Y=3 (yes). X=3, Y=4 (no). X=4, Y=5 (no). X=5, Y=6 (no). X=6, Y=7 (no). X=7, Y=8 (no). X=8, Y=9 (no). X=9, Y=10 (no). X=10, Y=11 (no). X=11, Y=12 (no). X=12, Y=13 (no). Still just [[2,3]].<br><br>The original question from the source material probably had a different logic. Let's create a new question that is sound. The goal is to find pairs of primes from a list.<br><br>1 L = [2, 3, 4, 5]<br>2 primePairs = []<br>3 foreach x in L {<br>4   foreach y in L {<br>5     if (x < y and doSomething(x) and doSomething(y)) {<br>6       primePairs = primePairs ++ [[x, y]]<br>7     }<br>8   }<br>9 }<br><br>What is primePairs?<br>Primes in L are 2, 3, 5.<br>Pairs (x,y) with x<y: (2,3), (2,4), (2,5), (3,4), (3,5), (4,5).<br>Both prime: (2,3), (2,5), (3,5).<br>Result: [[2,3], [2,5], [3,5]]. This is a good question.<br><br><b>New Question:</b><br>Consider the procedure doSomething(X) which returns True if X is prime. What is the final value of primePairs?<br><br>1 L = [2, 3, 4, 5]<br>2 primePairs = []<br>3 foreach x in L {<br>4   foreach y in L {<br>5     if (x < y and doSomething(x) and doSomething(y)) {<br>6       primePairs = primePairs ++ [[x, y]]<br>7     }<br>8   }<br>9 }<ul><li>a) [[2, 3], [2, 5], [3, 5]]</li><li>b) [[2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]</li><li>c) [[2, 2], [3, 3], [5, 5]]</li><li>d) [[3, 2], [5, 2], [5, 3]]</li></ul>";"Correct: a)";"<b>Explanation:</b> The code uses a nested loop to check every possible pair of elements (x, y) from list L. The if condition has three parts: x < y ensures that pairs are not duplicated (e.g., it will find [2,3] but not [3,2]) and an element is not paired with itself. doSomething(x) and doSomething(y) ensure that both elements in the pair are prime. The primes in L are 2, 3, and 5. The pairs that satisfy all conditions are [2, 3], [2, 5], and [3, 5].<br><b>Distractor Rationale:</b><ul><li>b) This list includes pairs with a non-prime number (4).</li><li>c) This would be the result if the condition was x == y.</li><li>d) This has the order of elements reversed, which is prevented by the x < y condition.</li></ul>"
"What is the fundamental purpose of using L = rest(init(L)) in a loop for checking palindromes?<ul><li>a) It removes the middle element of the list.</li><li>b) It simultaneously removes the first and the last elements of the list.</li><li>c) It sorts the list in place.</li><li>d) It checks if the first and last elements are equal.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a composition of two functions. init(L) returns a new list without the original's last element. rest() is then applied to that result, which removes its first element (which was the first element of the original list). The combined effect is a new list where both the first and last elements of the original list have been stripped away, which is the correct reduction step for an iterative palindrome check.<br><b>Distractor Rationale:</b><ul><li>a) This operation affects the ends of the list, not the middle.</li><li>c) This operation does not sort the list.</li><li>d) This operation modifies the list; it does not perform a check or comparison.</li></ul>"
"If L1 = [1, 2] and L2 = [3, 4], what is the result of init(L1) ++ rest(L2)?<ul><li>a) [1, 4]</li><li>b) [1, 3]</li><li>c) [2, 4]</li><li>d) [1, 2, 3, 4]</li></ul>";"Correct: a)";"<b>Explanation:</b> The expression is evaluated part by part:<br>1. init(L1) on [1, 2] results in the list [1].<br>2. rest(L2) on [3, 4] results in the list [4].<br>3. The ++ operator concatenates these two results: [1] ++ [4] gives [1, 4].<br><b>Distractor Rationale:</b><ul><li>b) This incorrectly uses the first element of L2 instead of the last.</li><li>c) This incorrectly uses the last element of L1 instead of the first.</li><li>d) This is the result of L1 ++ L2.</li></ul>"
"Which of the following is a key characteristic of the foreach iterator as presented in the course materials?<ul><li>a) It can only be used on lists of numbers.</li><li>b) It processes every element in a collection, one by one, without needing to manually manage indices or conditions like length(L) > 0.</li><li>c) It automatically modifies the list it is iterating over.</li><li>d) It always processes the list in reverse order.</li></ul>";"Correct: b)";"<b>Explanation:</b> The foreach loop provides a higher level of abstraction than a while loop with manual index management. Its purpose is to guarantee that every item in a collection (like a list) is processed sequentially, simplifying the code and reducing the chance of errors like infinite loops or off-by-one errors.<br><b>Distractor Rationale:</b><ul><li>a) It works on lists of any data type.</li><li>c) foreach reads from the list; it does not modify it.</li><li>d) It processes elements in their given order, from first to last.</li></ul>"
"Given a list of words, wordList, the following pseudocode tries to find the longest word. What is the error in this logic?<br><br>1 longestWord = ''<br>2 foreach w in wordList {<br>3   if (length(w) > length(longestWord)) {<br>4     longestWord = w<br>5   }<br>6 }<br>7 return(longestWord)<ul><li>a) The initial value of longestWord should be [].</li><li>b) The comparison in line 3 is incorrect; it should be <.</li><li>c) The code correctly finds the longest word; there is no error.</li><li>d) It should return length(longestWord), not the word itself.</li></ul>";"Correct: c)";"<b>Explanation:</b> The logic is sound. It initializes longestWord to an empty string (which has a length of 0). It then iterates through each word w in the list. If the length of the current word w is greater than the length of the longest word found so far, it updates longestWord to be the current word. This is a standard algorithm for finding a maximum value (in this case, based on length).<br><b>Distractor Rationale:</b><ul><li>a) longestWord is intended to be a string, so initializing it to an empty string '' is correct.</li><li>b) Using < would find the shortest word, not the longest.</li><li>d) The goal is to find the word itself, not just its length, so returning longestWord is correct.</li></ul>"
"What is the conceptual difference between first(L) and init(L)?<ul><li>a) first(L) returns the first element, while init(L) returns a list of all elements except the last.</li><li>b) Both return the first element, but init(L) is less efficient.</li><li>c) first(L) returns a list, while init(L) returns an element.</li><li>d) first(L) works on any list, while init(L) only works on lists of numbers.</li></ul>";"Correct: a)";"<b>Explanation:</b> The key distinction is the type of data they return. first(L) extracts and returns a single element from the list. init(L) returns a new, potentially shorter list.<br><b>Distractor Rationale:</b><ul><li>b) They perform completely different functions.</li><li>c) This is the reverse of the correct answer. first returns an element, init returns a list.</li><li>d) Both functions work on lists of any data type.</li></ul>"
"You have two lists, mayBirthdays and chennaiResidents, both containing student sequence numbers. Which pseudocode structure would you use to find the sequence numbers of students who were born in May AND are from Chennai?<ul><li>a) A single foreach loop that iterates through mayBirthdays ++ chennaiResidents.</li><li>b) A while loop that compares length(mayBirthdays) and length(chennaiResidents).</li><li>c) A nested foreach loop, checking for equality between elements from each list.</li><li>d) Two separate, non-nested foreach loops.</li></ul>";"Correct: c)";"<b>Explanation:</b> This is the classic problem of finding the intersection of two sets (represented as lists). The standard algorithm is to take every element from the first list and, for each one, check if it is a member of the second list. A nested foreach loop structure (foreach x in mayBirthdays { foreach y in chennaiResidents { if (x==y) ... } }) implements this logic directly.<br><b>Distractor Rationale:</b><ul><li>a) This would combine the lists and allow you to process all IDs, but it wouldn't find the common ones.</li><li>b) Comparing lengths doesn't help find common elements.</li><li>d) Separate loops cannot compare elements between the two lists.</li></ul>"
"If L = [10, 20, 30], what happens if you execute L = L ++ first(L)?<ul><li>a) L becomes [10, 20, 30, 10].</li><li>b) L becomes [10, 10, 20, 30].</li><li>c) It produces a syntax error.</li><li>d) L becomes [10, 20, 30, [10]].</li></ul>";"Correct: c)";"<b>Explanation:</b> This will cause a syntax error because the ++ operator requires two lists as its operands. The expression first(L) evaluates to the element 10, which is a number, not a list. The correct syntax to append the first element to the end would be L = L ++ [first(L)].<br><b>Distractor Rationale:</b><ul><li>a) This is the result of the corrected statement L = L ++ [first(L)].</li><li>b) This would be the result of L = [first(L)] ++ L.</li><li>d) The brackets would not be nested in the output of a correct append operation.</li></ul>"
"The following pseudocode is intended to find the sum of all even numbers in a list L. What is the error?<br><br>1 sum = 0<br>2 foreach x in L {<br>3   if (remainder(x, 2) == 0) {<br>4     sum = L ++ [x]<br>5   }<br>6 }<br>7 return(sum)<ul><li>a) Line 3: The condition for checking even numbers is wrong.</li><li>b) Line 4: The variable sum is being updated with a list operation.</li><li>c) Line 1: sum should be initialized to 1 for additions.</li><li>d) The foreach loop cannot be used with an if statement inside.</li></ul>";"Correct: b)";"<b>Explanation:</b> The variable sum is intended to be an integer to accumulate a numeric total. However, line 4 attempts to perform a list append operation (L ++ [x]) and assign the resulting list to sum. The correct operation should be numeric addition: sum = sum + x.<br><b>Distractor Rationale:</b><ul><li>a) remainder(x, 2) == 0 is the correct way to identify an even number.</li><li>c) A variable for accumulating a sum should be initialized to 0.</li><li>d) if statements are perfectly valid inside foreach loops for conditional logic.</li></ul>"
"What is the primary difference between a 'list of pairs' and a 'list of triples' from a structural standpoint?<ul><li>a) A list of pairs is always sorted, while a list of triples is not.</li><li>b) A list of pairs can only hold numbers, while a list of triples can hold strings.</li><li>c) Each element in a list of pairs is a list of length two, while each element in a list of triples is a list of length three.</li><li>d) There is no difference; they are just different names for the same structure.</li></ul>";"Correct: c)";"<b>Explanation:</b> The name describes the structure of the nested elements. In a 'list of pairs', the outer list contains inner lists that each must have exactly two elements. In a 'list of triples', the inner lists must each have exactly three elements. The length of the outer list is independent of this constraint.<br><b>Distractor Rationale:</b><ul><li>a) Neither structure implies any particular sort order.</li><li>b) The data types within the pairs or triples are not restricted by the structure's name.</li><li>d) They are fundamentally different structures based on the required length of the inner lists.</li></ul>"
"If L = [5, 10, 15, 20], what is the value of member(L, first(rest(L)))?<ul><li>a) True</li><li>b) False</li><li>c) 10</li><li>d) An error</li></ul>";"Correct: a)";"<b>Explanation:</b> This is a nested expression. First, we evaluate the inner part:<br>1. rest(L) is [10, 15, 20].<br>2. first([10, 15, 20]) is 10.<br>Now the expression is member(L, 10). Since 10 is an element of the original list L, the function returns True.<br><b>Distractor Rationale:</b><ul><li>b) 10 is clearly a member of the list.</li><li>c) The member function returns a boolean value, not the element being searched for.</li><li>d) All operations are valid.</li></ul>"
"A procedure needs to return both the first and the last element of a list L. Which of the following is a valid way to return both values?<ul><li>a) return(first(L), last(L))</li><li>b) return(first(L) ++ last(L))</li><li>c) return([first(L), last(L)])</li><li>d) return(first(L)); return(last(L))</li></ul>";"Correct: c)";"<b>Explanation:</b> To return multiple values as a single item, they must be bundled into a collection. The standard way to do this is to create a new list (in this case, a pair) containing the desired values. [first(L), last(L)] creates a new list containing the first element and the last element, which can then be returned.<br><b>Distractor Rationale:</b><ul><li>a) The return statement can only return a single item (which can be a list). This syntax for returning two separate items is not valid.</li><li>b) The ++ operator requires two lists, but first(L) and last(L) are elements.</li><li>d) A return statement immediately terminates the procedure. The second return would never be reached.</li></ul>"
"The following pseudocode attempts to count how many times the number 5 appears in list L. What is wrong with it?<br><br>1 count = 0<br>2 while (member(L, 5)) {<br>3   count = count + 1<br>4   L = rest(L)<br>5 }<br>6 return(count)<ul><li>a) The loop condition member(L, 5) is incorrect.</li><li>b) The update L = rest(L) does not correctly remove the found element.</li><li>c) The code is correct.</li><li>d) count should be initialized to [].</li></ul>";"Correct: b)";"<b>Explanation:</b> The logic is flawed. The while loop checks if 5 is a member anywhere in the current list L. If it is, it increments the count but then removes the first element of L using rest(L). If the first occurrence of 5 is not at the head of the list, this code will remove the wrong elements and potentially enter an infinite loop if the first element is not 5 but a 5 exists later in the list.<br><b>Distractor Rationale:</b><ul><li>a) The loop condition correctly checks for the presence of 5. The problem is how the list is modified based on that condition.</li><li>c) The logic is incorrect and will not produce the right count in most cases.</li><li>d) count is a number, so initializing to 0 is correct.</li></ul>"
"What does the expression length(init(L)) represent?<ul><li>a) The length of the list L.</li><li>b) The length of the list L minus 1.</li><li>c) The length of the list L minus 2.</li><li>d) The second to last element of L.</li></ul>";"Correct: b)";"<b>Explanation:</b> init(L) produces a new list containing all elements of L except for the last one. Therefore, the new list has exactly one fewer element than the original. length(init(L)) calculates the length of this new, shorter list.<br><b>Distractor Rationale:</b><ul><li>a) This would be length(L).</li><li>c) This would be length(init(rest(L))).</li><li>d) This describes the value last(init(L)), not its length.</li></ul>"
"If L1 = [1] and L2 = [2], what is L1 ++ L2?<ul><li>a) [[1], [2]]</li><li>b) [1, 2]</li><li>c) [3]</li><li>d) An error</li></ul>";"Correct: b)";"<b>Explanation:</b> The ++ operator concatenates two lists. It takes the elements from the first list and appends the elements from the second list to create a new, single list. So, [1] appended with [2] results in [1, 2].<br><b>Distractor Rationale:</b><ul><li>a) This would be a list of lists, which is not what ++ produces. This would be the result of [L1] ++ [L2].</li><li>c) The ++ operator is for list concatenation, not arithmetic addition of their elements.</li><li>d) The operation is valid.</li></ul>"
"You want to create a list containing five copies of the number 10. Which pseudocode snippet achieves this?<ul><li>a) L = [10, 10, 10, 10, 10]</li><li>b) L = []; foreach i in [1,2,3,4,5] { L = L ++ [10] }</li><li>c) L = []; i = 1; while (i <= 5) { L = L ++ [10]; i = i + 1 }</li><li>d) All of the above.</li></ul>";"Correct: d)";"<b>Explanation:</b> All three options produce the exact same result, a list containing five 10s. Option (a) does it by direct declaration. Option (b) does it by iterating through a list of five elements and appending a 10 in each iteration. Option (c) does it with a while loop that runs five times, appending a 10 in each iteration.<br><b>Distractor Rationale:</b><ul><li>a), b), c) While all are correct, the question asks for which snippet achieves the goal, and all of them do.</li></ul>"
"What is the value of final_list?<br><br>1 L1 = [10, 20]<br>2 L2 = [30, 40]<br>3 L3 = L1 ++ L2<br>4 final_list = [first(L3), last(L3)]<ul><li>a) [10, 40]</li><li>b) [10, 20, 30, 40]</li><li>c) [20, 30]</li><li>d) [[10, 20], [30, 40]]</li></ul>";"Correct: a)";"<b>Explanation:</b> Let's trace the execution:<br>1. L1 is [10, 20].<br>2. L2 is [30, 40].<br>3. L3 becomes L1 ++ L2, which is [10, 20, 30, 40].<br>4. first(L3) is 10. last(L3) is 40.<br>5. final_list is constructed as a new list from these two values: [10, 40].<br><b>Distractor Rationale:</b><ul><li>b) This is the intermediate value of L3.</li><li>c) This would be [last(L1), first(L2)].</li><li>d) This would be the value of [L1, L2].</li></ul>"
"In a list of student scores L, we want to find all scores that are above average. What is the correct sequence of high-level operations?<ul><li>a) 1. Create a list of above-average scores. 2. Iterate through L, adding scores to the new list if they are greater than the average. 3. Calculate the average of L.</li><li>b) 1. Calculate the average of L. 2. Create an empty list for above-average scores. 3. Iterate through L, adding scores to the new list if they are greater than the calculated average.</li><li>c) 1. Iterate through L, comparing each element to the next. 2. Calculate the average. 3. Create a new list.</li><li>d) 1. Create a list of pairs [score, score - average]. 2. Find the maximum of this list.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a two-pass algorithm. You cannot know if a score is 'above average' until you know what the average is. Therefore, the first logical step must be to iterate through the entire list to calculate the sum, then the average. Only on a second pass can you compare each individual score to that pre-calculated average and build the final list.<br><b>Distractor Rationale:</b><ul><li>a) The steps are in the wrong order. You cannot find above-average scores before you know the average.</li><li>c) Comparing adjacent elements is not relevant to finding scores above average.</li><li>d) This is an overly complex approach that doesn't directly solve the problem.</li></ul>"
"What is the output of the following pseudocode?<br><br>1 L = [1, 2, 3]<br>2 L = [L, L]<br>3 return(length(L))<ul><li>a) 3</li><li>b) 6</li><li>c) 2</li><li>d) An error</li></ul>";"Correct: c)";"<b>Explanation:</b> Let's trace the state of L.<br>1. L is initialized to [1, 2, 3].<br>2. L is reassigned. The new value is a list containing the old L as its first element and the old L as its second element. So, L becomes [[1, 2, 3], [1, 2, 3]].<br>3. length(L) is called on this new list. The new list has two elements (each of which is a list). Therefore, the length is 2.<br><b>Distractor Rationale:</b><ul><li>a) This was the length of the original list.</li><li>b) This would be the sum of the lengths of the inner lists.</li><li>d) The operations are valid.</li></ul>"
"Which statement best describes the relationship between the rest() and init() functions?<ul><li>a) They are inverses; rest(init(L)) always equals L.</li><li>b) They are unrelated.</li><li>c) They are symmetric; rest(L) removes the first element, while init(L) removes the last element.</li><li>d) init(L) is a more efficient version of rest(L).</li></ul>";"Correct: c)";"<b>Explanation:</b> The functions provide a symmetric way to access the 'ends' of a list. rest() returns everything after the first element, effectively removing the head. init() returns everything before the last element, effectively removing the tail. They are mirror-image operations.<br><b>Distractor Rationale:</b><ul><li>a) They are not inverses. rest(init(L)) results in a list that is missing both its first and last original elements.</li><li>b) They are clearly related as they both shorten a list from one of its ends.</li><li>d) They perform different functions and have different efficiencies depending on implementation.</li></ul>"
